Time resolution is 1 ps
[20000 ns] after reset state ---> LOCKED (expected LOCKED)
[25000 ns] digit_clean state ----> xxxx
[2956000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[2966000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[2976000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[2986000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[2996000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3006000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3016000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3026000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3036000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3046000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3056000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3066000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3076000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3086000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3096000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3106000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3116000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3126000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3136000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3146000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3156000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3166000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3176000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3186000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3196000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3206000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3216000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3226000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3236000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3246000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3256000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3266000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3276000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3286000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3296000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3306000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3316000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3326000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3336000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3346000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3356000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3366000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3376000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3386000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3396000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3406000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3416000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3426000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3436000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3446000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3456000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3466000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3476000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3486000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3496000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3506000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3516000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3526000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3536000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3546000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3556000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3566000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3576000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3586000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3596000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3606000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3616000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3626000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3636000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3646000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3656000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3666000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3676000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3686000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3696000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3706000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3716000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3726000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3736000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3746000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3756000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3766000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3776000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3786000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3796000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3806000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3816000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3826000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3836000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3846000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3856000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3866000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3876000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3886000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3896000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3906000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3916000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3926000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3936000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3946000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3956000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3966000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3976000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3986000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[3996000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[4006000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[4016000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[4026000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[4036000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[4046000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[4056000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[4066000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[4076000 ns] [FAIL] digit = 5 | expected=WAIT_D2 | got=LOCKED | correct digit
[4086000 ns] [PASS] WAIT_D2 <--- State  correct digit 
[4096000 ns] [PASS] WAIT_D2 <--- State  correct digit 
[4106000 ns] [PASS] WAIT_D2 <--- State  correct digit 
[4116000 ns] [PASS] WAIT_D2 <--- State  correct digit 
[4126000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4136000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4146000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4156000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4166000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4176000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4186000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4196000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4206000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4216000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4226000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4236000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4246000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4256000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4266000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4276000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4286000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4296000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4306000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4316000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4326000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4336000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4346000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4356000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4366000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4376000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4386000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4396000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4406000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4416000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4426000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4436000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4446000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4456000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4466000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4476000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4486000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4496000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4506000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4516000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4526000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4536000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4546000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4556000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4566000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4576000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4586000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4596000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4606000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4616000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4626000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4636000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4646000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4656000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4666000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4676000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4686000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4696000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4706000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4716000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4726000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4736000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4746000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4756000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4766000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4776000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4786000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4796000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4806000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4816000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4826000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4836000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4846000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4856000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4866000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4876000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4886000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4896000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4906000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4916000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4926000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4936000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4946000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4956000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4966000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4976000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4986000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[4996000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5006000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5016000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5026000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5036000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5046000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5056000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5066000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5076000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5086000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5096000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5106000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5116000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5126000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5136000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5146000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5156000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5166000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5176000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5186000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5196000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5206000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5216000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5226000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5236000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5246000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5256000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5266000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5276000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5286000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5296000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5306000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5316000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5326000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5336000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5346000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5356000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5366000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5376000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5386000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5396000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5406000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5416000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5426000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5436000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5446000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5456000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5466000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5476000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5486000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5496000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5506000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5516000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5526000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5536000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5546000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5556000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5566000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5576000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5586000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5596000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5606000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5616000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5626000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5636000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5646000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5656000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5666000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5676000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5686000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5696000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5706000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5716000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5726000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5736000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5746000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5756000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5766000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5776000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5786000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5796000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5806000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5816000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5826000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5836000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5846000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5856000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
[5866000 ns] [FAIL] digit = 3 | expected=WAIT_D3 | got=WAIT_D2 | correct digit
